Gene,_SCORE_GRP13_,_SCORE_GRP1_,_SCORE_GRP6_,_SCORE_GRP17_,_SCORE_GRP15_,_SCORE_GRP19_,_SCORE_GRP5_,_SCORE_GRP2_,_SCORE_GRP9_,_SCORE_GRP7_,_SCORE_GRP3_,_SCORE_GRP16_,_SCORE_GRP12_,_SCORE_GRP4_,_SCORE_GRP14_,_SCORE_GRP18_,_SCORE_GRP8_,_SCORE_GRP10_,_SCORE_GRP20_,_SCORE_GRP11_,GRP1|19_GO:0044089|-2.967|positive regulation of cellular component biogenesis,GRP1|19_GO:0030036|-4.036|actin cytoskeleton organization,GRP1|19_GO:0097435|-2.831|supramolecular fiber organization,GRP1|19_GO:0007015|-4.314|actin filament organization,GRP1|19_GO:0032970|-4.692|regulation of actin filament-based process,GRP1|19_GO:0051493|-3.024|regulation of cytoskeleton organization,GRP1|19_GO:1902903|-3.587|regulation of supramolecular fiber organization,GRP1|19_GO:0032956|-3.771|regulation of actin cytoskeleton organization,GRP1|19_GO:0110053|-3.994|regulation of actin filament organization,GRP1|19_GO:0031032|-2.568|actomyosin structure organization,GRP1|19_GO:0051017|-2.969|actin filament bundle assembly,GRP1|19_GO:0032231|-3.964|regulation of actin filament bundle assembly,GRP1|19_GO:0061572|-2.931|actin filament bundle organization,GRP1|19_GO:0110020|-3.092|regulation of actomyosin structure organization,GRP1|19_GO:0051492|-3.321|regulation of stress fiber assembly,GRP1|19_GO:0030038|-2.988|contractile actin filament bundle assembly,GRP1|19_GO:0043149|-2.988|stress fiber assembly,GRP1|19_GO:0051495|-2.402|positive regulation of cytoskeleton organization,GRP1|19_GO:1902905|-2.589|positive regulation of supramolecular fiber organization,GRP1|19_GO:0032233|-4.066|positive regulation of actin filament bundle assembly,GRP1|19_GO:0051496|-3.237|positive regulation of stress fiber assembly,GRP1|27_WP373|-2.379|IL-3 signaling pathway,GRP1|19_GO:0014911|-2.080|positive regulation of smooth muscle cell migration,GRP2|19_GO:2000147|-2.698|positive regulation of cell motility,GRP2|19_GO:0030335|-2.849|positive regulation of cell migration,GRP2|19_GO:0051272|-2.603|positive regulation of cellular component movement,GRP2|19_GO:0040017|-2.598|positive regulation of locomotion,GRP2|19_GO:0042330|-4.156|taxis,GRP2|19_GO:0006935|-4.193|chemotaxis,GRP2|19_GO:0060326|-4.361|cell chemotaxis,GRP2|19_GO:0043087|-2.229|regulation of GTPase activity,GRP2|19_GO:0043547|-2.312|positive regulation of GTPase activity,GRP2|6_R-MMU-372790|-2.304|Signaling by GPCR,GRP2|19_GO:0032103|-2.131|positive regulation of response to external stimulus,GRP2|19_GO:0050921|-2.486|positive regulation of chemotaxis,GRP2|24_mmu04060|-2.075|Cytokine-cytokine receptor interaction,GRP2|24_ko04060|-2.113|Cytokine-cytokine receptor interaction,GRP2|6_R-MMU-418594|-2.686|G alpha (i) signalling events,GRP2|24_ko04062|-2.845|Chemokine signaling pathway,GRP2|27_WP2292|-2.894|Chemokine signaling pathway,GRP2|24_mmu04062|-2.809|Chemokine signaling pathway,GRP2|6_R-MMU-380108|-3.387|Chemokine receptors bind chemokines,GRP2|19_GO:0030595|-3.110|leukocyte chemotaxis,GRP2|19_GO:0071621|-2.813|granulocyte chemotaxis,GRP2|19_GO:0030593|-3.241|neutrophil chemotaxis,GRP2|19_GO:1990266|-2.798|neutrophil migration,GRP2|19_GO:0097530|-2.414|granulocyte migration,GRP2|19_GO:0072676|-2.260|lymphocyte migration,GRP2|19_GO:0048247|-2.244|lymphocyte chemotaxis,GRP2|19_GO:0072678|-2.080|T cell migration,GRP3|24_mmu04390|-3.214|Hippo signaling pathway,GRP3|24_ko04390|-3.258|Hippo signaling pathway,GRP3|19_GO:0051101|-2.002|regulation of DNA binding,GRP3|19_GO:0043392|-2.289|negative regulation of DNA binding,GRP4|19_GO:0009991|-2.939|response to extracellular stimulus,GRP4|19_GO:0031667|-3.208|response to nutrient levels,GRP4|19_GO:0031668|-2.365|cellular response to extracellular stimulus,GRP4|19_GO:0031669|-2.685|cellular response to nutrient levels,GRP4|19_GO:0042594|-2.117|response to starvation,GRP4|19_GO:1990928|-2.385|response to amino acid starvation,GRP4|19_GO:0034198|-2.490|cellular response to amino acid starvation,GRP5|19_GO:0002253|-2.596|activation of immune response,GRP5|19_GO:0002429|-2.133|immune response-activating cell surface receptor signaling pathway,GRP5|19_GO:0050851|-2.392|antigen receptor-mediated signaling pathway,GRP5|19_GO:0002757|-2.126|immune response-activating signal transduction,GRP5|19_GO:0002768|-2.061|immune response-regulating cell surface receptor signaling pathway,GRP5|19_GO:0050854|-2.043|regulation of antigen receptor-mediated signaling pathway,GRP5|19_GO:0050857|-3.187|positive regulation of antigen receptor-mediated signaling pathway,GRP6|24_mmu04360|-2.931|Axon guidance,GRP6|24_ko04360|-2.969|Axon guidance,GRP7|19_GO:1903131|-2.273|mononuclear cell differentiation,GRP7|19_GO:0030098|-2.034|lymphocyte differentiation,GRP7|19_GO:0032943|-2.167|mononuclear cell proliferation,GRP7|19_GO:0046651|-2.194|lymphocyte proliferation,GRP7|19_GO:0070661|-2.010|leukocyte proliferation,GRP7|19_GO:0046631|-2.136|alpha-beta T cell activation,"GRP7|19_GO:0036037|-2.842|CD8-positive, alpha-beta T cell activation",GRP7|19_GO:0042100|-2.124|B cell proliferation,GRP7|19_GO:1901861|-2.222|regulation of muscle tissue development,GRP7|19_GO:0016202|-2.289|regulation of striated muscle tissue development,GRP7|19_GO:0048634|-2.201|regulation of muscle organ development,GRP8|24_mmu04916|-2.364|Melanogenesis,GRP8|24_ko04916|-2.364|Melanogenesis,GRP8|24_mmu04971|-2.818|Gastric acid secretion,GRP8|24_ko04971|-2.839|Gastric acid secretion,GRP8|6_R-MMU-112314|-2.049|Neurotransmitter receptors and postsynaptic signal transmission,GRP8|24_mmu04725|-2.177|Cholinergic synapse,GRP8|24_mmu04071|-2.062|Sphingolipid signaling pathway,GRP8|24_ko04071|-2.062|Sphingolipid signaling pathway,GRP8|24_mmu04670|-2.124|Leukocyte transendothelial migration,GRP8|24_ko04670|-2.124|Leukocyte transendothelial migration,GRP8|19_GO:0042554|-2.490|superoxide anion generation,GRP9|19_GO:0030155|-2.298|regulation of cell adhesion,GRP9|19_GO:0048762|-2.303|mesenchymal cell differentiation,GRP9|19_GO:0072132|-2.222|mesenchyme morphogenesis,GRP9|19_GO:0010596|-2.244|negative regulation of endothelial cell migration,GRP9|19_GO:0043537|-2.805|negative regulation of blood vessel endothelial cell migration,GRP10|24_mmu05418|-2.562|Fluid shear stress and atherosclerosis,GRP10|24_ko05418|-2.562|Fluid shear stress and atherosclerosis,GRP11|24_mmu04974|-2.477|Protein digestion and absorption,GRP11|24_ko04974|-2.528|Protein digestion and absorption,GRP12|19_GO:2000106|-2.190|regulation of leukocyte apoptotic process,GRP12|19_GO:0070231|-2.119|T cell apoptotic process,GRP12|19_GO:0070232|-2.518|regulation of T cell apoptotic process,GRP13|19_GO:0043408|-2.486|regulation of MAPK cascade,GRP14|27_WP385|-2.474|Myometrial relaxation and contraction pathways,GRP15|19_GO:0034329|-2.046|cell junction assembly,GRP15|19_GO:1901888|-2.469|regulation of cell junction assembly,GRP15|19_GO:1901890|-2.037|positive regulation of cell junction assembly,GRP16|27_WP512|-2.336|Id signaling pathway,GRP17|19_GO:0016358|-2.324|dendrite development,GRP17|19_GO:0048813|-2.107|dendrite morphogenesis,GRP18|19_GO:0033555|-2.260|multicellular organismal response to stress,GRP19|19_GO:0003015|-2.234|heart process,GRP19|19_GO:0008016|-2.006|regulation of heart contraction,GRP20|27_WP3625|-2.180|Tyrobp causal network in microglia,_SORT_,_SORT_GRP1_,_SORT_GRP2_,_SORT_GRP3_,_SORT_GRP4_,_SORT_GRP5_,_SORT_GRP6_,_SORT_GRP7_,_SORT_GRP8_,_SORT_GRP9_,_SORT_GRP10_,_SORT_GRP11_,_SORT_GRP12_,_SORT_GRP13_,_SORT_GRP14_,_SORT_GRP15_,_SORT_GRP16_,_SORT_GRP17_,_SORT_GRP18_,_SORT_GRP19_,_SORT_GRP20_
22351,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14678,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,0,9,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2,0
237253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,36,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.6,0.9090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,12,2,0,0,0,2,10,5,0,0,0,0,0,0,0,0,0,0,0
12290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12322,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,2,0,0,0
52187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
15901,1.0,0.6956521739130435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1,6,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0
29815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
14159,0.0,0.43478260869565216,1.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.2,0.09090909090909091,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.0,0.3,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,7,19,0,6,0,3,12,0,10,0,0,0,0,0,0,0,0,0,0,0
50490,1.0,0.9565217391304348,0.0,0.0,0.0,0.5,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.1,0.3,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,11,2,14,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,6,0
16598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
218232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170770,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,15,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
